Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 16:44:44.510,-0.42092469,6.93657541,7.77842474,0.08226067,4,737.5,45.49019623,26.27450943
16-Apr-2017 16:44:45.511,-0.42092469,6.93657541,7.77842474,0.08226067,5,754.5,45.49019623,25.88235283
16-Apr-2017 16:44:46.511,-0.42092469,6.93657541,7.77842474,0.08226067,4,770.25,46.66666794,25.88235283
16-Apr-2017 16:44:47.511,-0.42092469,6.93657541,7.77842474,0.08226067,5,753,45.49019623,26.27450943
16-Apr-2017 16:44:48.511,-0.42092469,6.93657541,7.77842474,0.08226067,5,746,45.09804153,25.88235283
16-Apr-2017 16:44:49.512,-0.42092469,6.93657541,7.77842474,0.08226067,4,748.25,45.09804153,25.88235283
16-Apr-2017 16:44:50.510,-0.42092469,6.93657541,7.77842474,0.08226067,3,746.75,43.13725662,24.70588303
16-Apr-2017 16:44:51.511,-0.42092469,6.93657541,7.77842474,0.08226067,3,723.25,44.31372452,25.09803963
16-Apr-2017 16:44:52.510,-0.42092469,6.93657541,7.77842474,0.08226067,0,726.5,44.70588303,24.70588303
16-Apr-2017 16:44:53.510,-0.42092469,6.93657541,7.77842474,0.08226067,0,760.75,49.80392075,29.01960754
16-Apr-2017 16:44:54.511,-0.42092469,6.93657541,7.77842474,0.08226067,0,1110,56.47058868,32.54901886
16-Apr-2017 16:44:55.513,-0.42092469,6.93657541,7.77842474,0.08226067,4,1235.75,57.64706039,29.80392075
16-Apr-2017 16:44:56.512,-0.42092469,6.93657541,7.77842474,0.08226067,9,1373.25,56.07843399,30.98039246
16-Apr-2017 16:44:57.511,-0.42092469,6.93657541,7.77842474,0.08226067,13,1642,45.09804153,19.6078434
16-Apr-2017 16:44:58.512,-0.42092469,6.93657541,7.77842474,0.08226067,17,1794.5,41.17647171,18.8235302
16-Apr-2017 16:44:59.511,-0.42092469,6.93657541,7.77842474,0.08226067,17,1382.75,26.27450943,12.94117641
16-Apr-2017 16:45:00.511,-0.42092469,6.93657541,7.77842474,0.08226067,17,1132.75,32.54901886,16.47058868
16-Apr-2017 16:45:01.510,-0.42092469,6.93657541,7.77842474,0.08226067,19,1166.25,31.76470566,17.25490189
16-Apr-2017 16:45:02.512,-0.42092469,6.93657541,7.77842474,0.08226067,19,1134.25,32.54901886,17.25490189
16-Apr-2017 16:45:03.510,-0.42092469,6.93657541,7.77842474,0.08226067,20,1111.5,32.54901886,17.64705849
16-Apr-2017 16:45:04.510,-0.42092469,6.93657541,7.77842474,0.08226067,18,993.75,34.50980377,20.3921566
16-Apr-2017 16:45:05.510,-0.42092469,6.93657541,7.77842474,0.08226067,16,1029.5,35.68627548,24.70588303
16-Apr-2017 16:45:06.510,-0.42092469,6.93657541,7.77842474,0.08226067,16,1131.25,45.49019623,25.49019623
16-Apr-2017 16:45:07.510,-0.42092469,6.93657541,7.77842474,0.08226067,18,1203,47.84313965,25.09803963
16-Apr-2017 16:45:08.510,-0.42092469,6.93657541,7.77842474,0.08226067,18,1267.75,49.80392075,27.05882263
16-Apr-2017 16:45:09.511,-0.42092469,6.93657541,7.77842474,0.08226067,20,1253,56.47058868,36.47058868
16-Apr-2017 16:45:10.511,-0.42092469,6.93657541,7.77842474,0.08226067,20,1310.75,66.66666412,39.60784149
16-Apr-2017 16:45:11.511,-0.42092469,6.93657541,7.77842474,0.08226067,22,1434.25,64.70588684,37.25490189
16-Apr-2017 16:45:12.510,-0.42092469,6.93657541,7.77842474,0.08226067,26,1325,57.64706039,15.68627453
16-Apr-2017 16:45:13.511,-0.42092469,6.93657541,7.77842474,0.08226067,26,1271,27.84313774,13.72549057
16-Apr-2017 16:45:14.511,-0.42092469,6.93657541,7.77842474,0.08226067,26,1100,31.37254906,17.25490189
16-Apr-2017 16:45:15.510,-0.42092469,6.93657541,7.77842474,0.08226067,25,1121,32.15686417,16.86274529
16-Apr-2017 16:45:16.510,-0.42092469,6.93657541,7.77842474,0.08226067,24,1067.75,32.94117737,17.64705849
16-Apr-2017 16:45:17.510,-0.42092469,6.93657541,7.77842474,0.08226067,23,942,34.50980377,20.3921566
16-Apr-2017 16:45:18.510,-0.42092469,6.93657541,7.77842474,0.08226067,19,938.25,36.86274719,20.7843132
16-Apr-2017 16:45:19.510,-0.42092469,6.93657541,7.77842474,0.08226067,19,995.25,39.2156868,27.84313774
16-Apr-2017 16:45:20.511,-0.42092469,6.93657541,7.77842474,0.08226067,20,1128,48.62745285,27.84313774
16-Apr-2017 16:45:21.512,-0.42092469,6.93657541,7.77842474,0.08226067,21,1507.75,69.41176605,44.31372452
16-Apr-2017 16:45:22.510,-0.42092469,6.93657541,7.77842474,0.08226067,23,1781.25,74.90196228,49.41176605
16-Apr-2017 16:45:23.512,-0.42092469,6.93657541,7.77842474,0.08226067,23,1810,76.86274719,49.80392075
16-Apr-2017 16:45:24.512,-0.42092469,6.93657541,7.77842474,0.08226067,30,1845.25,76.07843018,33.33333206
16-Apr-2017 16:45:25.510,-0.42092469,6.93657541,7.77842474,0.08226067,32,1478.75,27.45098114,10.98039246
16-Apr-2017 16:45:26.510,-0.42092469,6.93657541,7.77842474,0.08226067,32,1196,25.49019623,13.33333302
16-Apr-2017 16:45:27.511,-0.42092469,6.93657541,7.77842474,0.08226067,34,1193.75,27.45098114,13.72549057
16-Apr-2017 16:45:28.510,-0.42092469,6.93657541,7.77842474,0.08226067,32,1216.25,27.45098114,13.33333302
16-Apr-2017 16:45:29.516,-0.42092469,6.93657541,7.77842474,0.08226067,31,1248.25,27.05882454,13.33333302
16-Apr-2017 16:45:30.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1239.75,27.05882454,13.33333302
16-Apr-2017 16:45:31.510,-0.42092469,6.93657541,7.77842474,0.08226067,32,1212.5,27.05882454,13.33333302
16-Apr-2017 16:45:32.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1132,27.84313774,14.50980377
16-Apr-2017 16:45:33.511,-0.42092469,6.93657541,7.77842474,0.08226067,27,1064.75,29.80392265,17.25490189
16-Apr-2017 16:45:34.511,-0.42092469,6.93657541,7.77842474,0.08226067,22,873.25,35.29411697,22.35294151
16-Apr-2017 16:45:35.511,-0.42092469,6.93657541,7.77842474,0.08226067,18,796,40.7843132,24.31372643
16-Apr-2017 16:45:36.510,-0.42092469,6.93657541,7.77842474,0.08226067,10,935.75,39.60784531,20
16-Apr-2017 16:45:37.511,-0.42092469,6.93657541,7.77842474,0.08226067,9,903,38.82352829,21.1764698
16-Apr-2017 16:45:38.511,-0.42092469,6.93657541,7.77842474,0.08226067,8,1185.75,42.74509811,25.09803963
16-Apr-2017 16:45:39.511,-0.42092469,6.93657541,7.77842474,0.08226067,12,1397.5,45.49019623,24.70588303
16-Apr-2017 16:45:40.510,-0.42092469,6.93657541,7.77842474,0.08226067,14,1693.75,43.13725662,21.56862831
16-Apr-2017 16:45:41.511,-0.42092469,6.93657541,7.77842474,0.08226067,16,1211.5,43.52941132,26.27450943
16-Apr-2017 16:45:42.510,-0.42092469,6.93657541,7.77842474,0.08226067,20,1223.25,31.76470566,14.90196037
16-Apr-2017 16:45:43.512,-0.42092469,6.93657541,7.77842474,0.08226067,20,1374,37.25490189,21.56862831
16-Apr-2017 16:45:44.515,-0.42092469,6.93657541,7.77842474,0.08226067,22,1413.25,29.80392265,12.94117641
16-Apr-2017 16:45:45.512,-0.42092469,6.93657541,7.77842474,0.08226067,22,1341.25,27.05882454,13.33333302
16-Apr-2017 16:45:46.512,-0.42092469,6.93657541,7.77842474,0.08226067,25,1220.25,27.05882454,14.11764717
16-Apr-2017 16:45:47.512,-0.42092469,6.93657541,7.77842474,0.08226067,25,1267.75,35.68627548,25.88235283
16-Apr-2017 16:45:48.512,-0.42092469,6.93657541,7.77842474,0.08226067,27,1299,32.94117737,12.94117641
16-Apr-2017 16:45:49.511,-0.42092469,6.93657541,7.77842474,0.08226067,29,1261.5,27.45098114,13.72549057
16-Apr-2017 16:45:50.513,-0.42092469,6.93657541,7.77842474,0.08226067,29,1270.25,27.45098114,13.33333302
16-Apr-2017 16:45:51.512,-0.42092469,6.93657541,7.77842474,0.08226067,33,1293.75,27.05882454,12.94117641
16-Apr-2017 16:45:52.512,-0.42092469,6.93657541,7.77842474,0.08226067,31,1225.75,26.66666794,13.72549057
16-Apr-2017 16:45:53.511,-0.42092469,6.93657541,7.77842474,0.08226067,30,1103,29.01960754,15.68627453
16-Apr-2017 16:45:54.510,-0.42092469,6.93657541,7.77842474,0.08226067,27,1050,31.37254906,18.8235302
16-Apr-2017 16:45:55.512,-0.42092469,6.93657541,7.77842474,0.08226067,20,761.5,39.2156868,24.70588303
16-Apr-2017 16:45:56.510,-0.42092469,6.93657541,7.77842474,0.08226067,13,1028,38.03921509,19.6078434
16-Apr-2017 16:45:57.515,-0.42092469,6.93657541,7.77842474,0.08226067,11,1537.5,56.47058868,48.23529434
16-Apr-2017 16:45:58.515,-0.42092469,6.93657541,7.77842474,0.08226067,12,1996,67.45098114,46.66666794
16-Apr-2017 16:45:59.511,-0.42092469,6.93657541,7.77842474,0.08226067,17,2392.75,75.6862793,52.15686417
16-Apr-2017 16:46:00.512,-0.42092469,6.93657541,7.77842474,0.08226067,23,2047.5,84.31372833,58.03921509
16-Apr-2017 16:46:01.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1953.75,86.27451324,59.2156868
16-Apr-2017 16:46:02.512,-0.42092469,6.93657541,7.77842474,0.08226067,33,1750,89.41176605,63.13725662
16-Apr-2017 16:46:03.511,-0.42092469,6.93657541,7.77842474,0.08226067,38,1863.25,90.19608307,63.13725662
16-Apr-2017 16:46:04.510,-0.42092469,6.93657541,7.77842474,0.08226067,44,1964.75,28.62745094,11.37254906
16-Apr-2017 16:46:05.510,-0.42092469,6.93657541,7.77842474,0.08226067,43,1588.25,24.31372643,10.98039246
16-Apr-2017 16:46:06.510,-0.42092469,6.93657541,7.77842474,0.08226067,45,1351.5,47.45098114,32.94117737
16-Apr-2017 16:46:07.510,-0.42092469,6.93657541,7.77842474,0.08226067,45,1532.75,78.03921509,57.25490189
16-Apr-2017 16:46:08.511,-0.42092469,6.93657541,7.77842474,0.08226067,45,1469.5,82.74510193,39.2156868
16-Apr-2017 16:46:09.519,-0.42092469,6.93657541,7.77842474,0.08226067,49,1445.25,29.01960754,34.11764526
16-Apr-2017 16:46:10.510,-0.42092469,6.93657541,7.77842474,0.08226067,48,1039,31.76470566,15.29411793
16-Apr-2017 16:46:11.512,-0.42092469,6.93657541,7.77842474,0.08226067,48,1001.5,30.58823586,15.68627453
16-Apr-2017 16:46:12.511,-0.42092469,6.93657541,7.77842474,0.08226067,45,1141.25,31.37254906,14.50980377
16-Apr-2017 16:46:13.510,-0.42092469,6.93657541,7.77842474,0.08226067,42,1163.25,27.05882454,12.94117641
16-Apr-2017 16:46:14.511,-0.42092469,6.93657541,7.77842474,0.08226067,39,1322.5,39.60784531,23.13725471
16-Apr-2017 16:46:15.511,-0.42092469,6.93657541,7.77842474,0.08226067,41,1369.5,47.05882263,25.88235283
16-Apr-2017 16:46:16.512,-0.42092469,6.93657541,7.77842474,0.08226067,40,1241.25,29.80392265,12.54901981
16-Apr-2017 16:46:17.510,-0.42092469,6.93657541,7.77842474,0.08226067,40,1127.25,27.45098114,14.11764717
16-Apr-2017 16:46:18.512,-0.42092469,6.93657541,7.77842474,0.08226067,40,1135.75,28.23529434,14.11764717
16-Apr-2017 16:46:19.510,-0.42092469,6.93657541,7.77842474,0.08226067,38,1095.25,28.62745094,15.29411793
16-Apr-2017 16:46:20.511,-0.42092469,6.93657541,7.77842474,0.08226067,34,942,31.76470566,17.25490189
16-Apr-2017 16:46:21.512,-0.42092469,6.93657541,7.77842474,0.08226067,29,916.25,34.50980377,19.6078434
16-Apr-2017 16:46:22.512,-0.42092469,6.93657541,7.77842474,0.08226067,27,925.75,37.25490189,19.2156868
16-Apr-2017 16:46:23.513,-0.42092469,6.93657541,7.77842474,0.08226067,27,1588.25,67.84313965,51.37254715
16-Apr-2017 16:46:24.511,-0.42092469,6.93657541,7.77842474,0.08226067,27,1980.25,90.58823395,68.23529053
16-Apr-2017 16:46:25.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,2195.25,94.11764526,70.19607544
16-Apr-2017 16:46:26.510,-0.42092469,6.93657541,7.77842474,0.08226067,38,2261.5,92.94117737,62.35293961
16-Apr-2017 16:46:27.510,-0.42092469,6.93657541,7.77842474,0.08226067,41,1953.75,84.70588684,60.39215851
16-Apr-2017 16:46:28.511,-0.42092469,6.93657541,7.77842474,0.08226067,43,1592.75,89.80392456,62.74509811
16-Apr-2017 16:46:29.510,-0.42092469,6.93657541,7.77842474,0.08226067,50,1525.75,71.37255096,46.66666794
16-Apr-2017 16:46:30.512,-0.42092469,6.93657541,7.77842474,0.08226067,50,1570.25,63.13725662,39.60784149
16-Apr-2017 16:46:31.512,-0.42092469,6.93657541,7.77842474,0.08226067,52,1624,66.27451324,43.52941132
16-Apr-2017 16:46:32.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1400.75,31.76470566,11.37254906
16-Apr-2017 16:46:33.514,-0.42092469,6.93657541,7.77842474,0.08226067,54,1303,37.25490189,35.68627548
16-Apr-2017 16:46:34.511,-0.42092469,6.93657541,7.77842474,0.08226067,53,1662.5,70.19608307,46.27450943
16-Apr-2017 16:46:35.512,-0.42092469,6.93657541,7.77842474,0.08226067,53,1616.25,54.11764908,25.49019623
16-Apr-2017 16:46:36.512,-0.42092469,6.93657541,7.77842474,0.08226067,55,1196.75,43.13725662,16.47058868
16-Apr-2017 16:46:37.510,-0.42092469,6.93657541,7.77842474,0.08226067,55,1152.25,29.41176605,13.33333302
16-Apr-2017 16:46:38.514,-0.42092469,6.93657541,7.77842474,0.08226067,54,1028.75,28.62745094,15.29411793
16-Apr-2017 16:46:39.510,-0.42092469,6.93657541,7.77842474,0.08226067,53,1288.25,27.05882454,10.98039246
16-Apr-2017 16:46:40.514,-0.42092469,6.93657541,7.77842474,0.08226067,51,1446,23.52941132,10.5882349
16-Apr-2017 16:46:41.510,-0.42092469,6.93657541,7.77842474,0.08226067,48,1378.75,23.52941132,10.98039246
16-Apr-2017 16:46:42.510,-0.42092469,6.93657541,7.77842474,0.08226067,45,1060,25.49019623,14.50980377
16-Apr-2017 16:46:43.510,-0.42092469,6.93657541,7.77842474,0.08226067,41,1025.75,30.58823586,15.29411793
16-Apr-2017 16:46:44.513,-0.42092469,6.93657541,7.77842474,0.08226067,32,1001.5,30.98039246,16.86274529
16-Apr-2017 16:46:45.511,-0.42092469,6.93657541,7.77842474,0.08226067,30,991.25,31.76470566,16.86274529
16-Apr-2017 16:46:46.512,-0.42092469,6.93657541,7.77842474,0.08226067,32,979.5,32.15686417,17.25490189
16-Apr-2017 16:46:47.512,-0.42092469,6.93657541,7.77842474,0.08226067,29,1550.75,63.52941132,42.35293961
16-Apr-2017 16:46:48.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1793.75,72.15686035,15.68627453
16-Apr-2017 16:46:49.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1076.5,34.11764908,16.07843208
16-Apr-2017 16:46:50.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,928.75,33.33333206,18.03921509
16-Apr-2017 16:46:51.512,-0.42092469,6.93657541,7.77842474,0.08226067,25,777.25,37.64706039,23.92156792
16-Apr-2017 16:46:52.513,-0.42092469,6.93657541,7.77842474,0.08226067,23,1116.25,40.7843132,43.92156982
16-Apr-2017 16:46:53.511,-0.42092469,6.93657541,7.77842474,0.08226067,20,1855.25,76.07843018,56.07843018
16-Apr-2017 16:46:54.510,-0.42092469,6.93657541,7.77842474,0.08226067,24,1930.25,81.96078491,56.07843018
16-Apr-2017 16:46:55.515,-0.42092469,6.93657541,7.77842474,0.08226067,26,1937.5,81.96078491,56.07843018
16-Apr-2017 16:46:56.511,-0.42092469,6.93657541,7.77842474,0.08226067,31,1721.75,85.09803772,58.82352829
16-Apr-2017 16:46:57.513,-0.42092469,6.93657541,7.77842474,0.08226067,37,1663.25,83.52941132,56.86274338
16-Apr-2017 16:46:58.511,-0.42092469,6.93657541,7.77842474,0.08226067,39,1773.25,82.74510193,55.29411697
16-Apr-2017 16:46:59.511,-0.42092469,6.93657541,7.77842474,0.08226067,41,1906.25,82.74510193,56.07843018
16-Apr-2017 16:47:00.511,-0.42092469,6.93657541,7.77842474,0.08226067,45,1510,86.27451324,60.39215851
16-Apr-2017 16:47:01.511,-0.42092469,6.93657541,7.77842474,0.08226067,46,1461.5,85.88235474,59.2156868
16-Apr-2017 16:47:02.512,-0.42092469,6.93657541,7.77842474,0.08226067,49,1513.25,85.88235474,58.4313736
16-Apr-2017 16:47:03.511,-0.42092469,6.93657541,7.77842474,0.08226067,49,1562.5,78.03921509,45.09803772
16-Apr-2017 16:47:04.512,-0.42092469,6.93657541,7.77842474,0.08226067,53,1599,76.47058868,51.76470566
16-Apr-2017 16:47:05.511,-0.42092469,6.93657541,7.77842474,0.08226067,52,1646.75,77.64705658,51.76470566
16-Apr-2017 16:47:06.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1679.5,30.98039246,11.37254906
16-Apr-2017 16:47:07.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1350,49.01960754,34.50980377
16-Apr-2017 16:47:08.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1485,58.03921509,34.11764526
16-Apr-2017 16:47:09.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1632,65.88235474,45.09803772
16-Apr-2017 16:47:10.512,-0.42092469,6.93657541,7.77842474,0.08226067,54,1753,72.15686035,46.27450943
16-Apr-2017 16:47:11.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1785,72.94117737,44.70588303
16-Apr-2017 16:47:12.511,-0.42092469,6.93657541,7.77842474,0.08226067,55,1182,37.64706039,17.25490189
16-Apr-2017 16:47:13.511,-0.42092469,6.93657541,7.77842474,0.08226067,55,1519.5,57.64706039,45.09803772
16-Apr-2017 16:47:14.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1839,76.47058868,50.58823395
16-Apr-2017 16:47:15.511,-0.42092469,6.93657541,7.77842474,0.08226067,54,1845.25,76.86274719,50.98039246
16-Apr-2017 16:47:16.510,-0.42092469,6.93657541,7.77842474,0.08226067,55,1910.75,78.4313736,52.94117737
16-Apr-2017 16:47:17.511,-0.42092469,6.93657541,7.77842474,0.08226067,57,1917.75,79.21569061,52.94117737
16-Apr-2017 16:47:18.511,-0.42092469,6.93657541,7.77842474,0.08226067,57,1941.25,81.17647552,58.03921509
16-Apr-2017 16:47:19.510,-0.42092469,6.93657541,7.77842474,0.08226067,57,1971.75,83.13725281,54.50980377
16-Apr-2017 16:47:20.512,-0.42092469,6.93657541,7.77842474,0.08226067,57,1598.25,62.74509811,44.70588303
16-Apr-2017 16:47:21.511,-0.42092469,6.93657541,7.77842474,0.08226067,57,1898.25,79.60784149,53.33333206
16-Apr-2017 16:47:22.514,-0.42092469,6.93657541,7.77842474,0.08226067,56,1899,67.05882263,47.45098114
16-Apr-2017 16:47:23.511,-0.42092469,6.93657541,7.77842474,0.08226067,55,1575,59.60784531,36.86274338
16-Apr-2017 16:47:24.512,-0.42092469,6.93657541,7.77842474,0.08226067,54,1793.75,70.58823395,49.41176605
16-Apr-2017 16:47:25.515,-0.42092469,6.93657541,7.77842474,0.08226067,54,1957.75,80.39215851,54.90196228
16-Apr-2017 16:47:26.512,-0.42092469,6.93657541,7.77842474,0.08226067,55,1997.5,82.74510193,57.64706039
16-Apr-2017 16:47:27.510,-0.42092469,6.93657541,7.77842474,0.08226067,59,2057.75,84.70588684,59.60784149
16-Apr-2017 16:47:28.511,-0.42092469,6.93657541,7.77842474,0.08226067,59,2113.25,86.66667175,61.96078491
16-Apr-2017 16:47:29.517,-0.42092469,6.93657541,7.77842474,0.08226067,59,2192.75,89.80392456,66.27451324
16-Apr-2017 16:47:30.511,-0.42092469,6.93657541,7.77842474,0.08226067,63,2222.5,90.98039246,67.05882263
16-Apr-2017 16:47:31.513,-0.42092469,6.93657541,7.77842474,0.08226067,64,2267,92.94117737,70.19607544
16-Apr-2017 16:47:32.510,-0.42092469,6.93657541,7.77842474,0.08226067,66,2283.5,93.72549438,72.15686035
16-Apr-2017 16:47:33.510,-0.42092469,6.93657541,7.77842474,0.08226067,70,2303,94.11764526,71.76470947
16-Apr-2017 16:47:34.511,-0.42092469,6.93657541,7.77842474,0.08226067,72,2306.25,94.11764526,71.76470947
16-Apr-2017 16:47:35.515,-0.42092469,6.93657541,7.77842474,0.08226067,74,1828,82.35294342,60.39215851
16-Apr-2017 16:47:36.510,-0.42092469,6.93657541,7.77842474,0.08226067,76,1731.25,94.90196228,72.94117737
16-Apr-2017 16:47:37.510,-0.42092469,6.93657541,7.77842474,0.08226067,79,1500,96.86274719,69.41176605
16-Apr-2017 16:47:38.512,-0.42092469,6.93657541,7.77842474,0.08226067,78,1478.75,97.64706421,69.80392456
16-Apr-2017 16:47:39.511,-0.42092469,6.93657541,7.77842474,0.08226067,80,1483.5,95.29412079,32.54901886
16-Apr-2017 16:47:40.510,-0.42092469,6.93657541,7.77842474,0.08226067,80,1721,41.17647171,60
16-Apr-2017 16:47:41.511,-0.42092469,6.93657541,7.77842474,0.08226067,82,1522.5,92.54901886,69.01960754
16-Apr-2017 16:47:42.510,-0.42092469,6.93657541,7.77842474,0.08226067,83,1546,90.58823395,63.13725662
16-Apr-2017 16:47:43.510,-0.42092469,6.93657541,7.77842474,0.08226067,83,1560,74.11764526,41.5686264
16-Apr-2017 16:47:44.511,-0.42092469,6.93657541,7.77842474,0.08226067,85,1575,87.45098114,60
16-Apr-2017 16:47:45.514,-0.42092469,6.93657541,7.77842474,0.08226067,85,1596.75,92.54901886,67.45098114
16-Apr-2017 16:47:46.511,-0.42092469,6.93657541,7.77842474,0.08226067,89,1627.25,96.07843018,69.01960754
16-Apr-2017 16:47:47.510,-0.42092469,6.93657541,7.77842474,0.08226067,88,1629.5,95.6862793,69.41176605
16-Apr-2017 16:47:48.512,-0.42092469,6.93657541,7.77842474,0.08226067,90,1671,94.90196228,68.23529053
16-Apr-2017 16:47:49.510,-0.42092469,6.93657541,7.77842474,0.08226067,92,1689.75,61.96078491,56.07843018
16-Apr-2017 16:47:50.511,-0.42092469,6.93657541,7.77842474,0.08226067,91,1672.5,27.84313774,11.76470566
16-Apr-2017 16:47:51.511,-0.42092469,6.93657541,7.77842474,0.08226067,92,1877.25,59.2156868,42.35293961
16-Apr-2017 16:47:52.511,-0.42092469,6.93657541,7.77842474,0.08226067,91,1675,68.62744904,42.74509811
16-Apr-2017 16:47:53.510,-0.42092469,6.93657541,7.77842474,0.08226067,91,1671,46.66666794,11.76470566
16-Apr-2017 16:47:54.512,-0.42092469,6.93657541,7.77842474,0.08226067,90,1669.5,30.98039246,25.88235283
16-Apr-2017 16:47:55.512,-0.42092469,6.93657541,7.77842474,0.08226067,91,1803.75,92.15686798,72.15686035
16-Apr-2017 16:47:56.511,-0.42092469,6.93657541,7.77842474,0.08226067,92,1659.25,92.15686798,59.2156868
16-Apr-2017 16:47:57.511,-0.42092469,6.93657541,7.77842474,0.08226067,91,1686.5,88.23529816,61.96078491
16-Apr-2017 16:47:58.510,-0.42092469,6.93657541,7.77842474,0.08226067,93,1721.75,88.62744904,55.68627548
16-Apr-2017 16:47:59.510,-0.42092469,6.93657541,7.77842474,0.08226067,95,1732,88.62744904,65.88235474
16-Apr-2017 16:48:00.510,-0.42092469,6.93657541,7.77842474,0.08226067,94,1748.25,94.50980377,69.01960754
16-Apr-2017 16:48:01.513,-0.42092469,6.93657541,7.77842474,0.08226067,94,1754.5,90.19608307,51.76470566
16-Apr-2017 16:48:02.510,-0.42092469,6.93657541,7.77842474,0.08226067,96,1717,31.76470566,16.07843208
16-Apr-2017 16:48:03.511,-0.42092469,6.93657541,7.77842474,0.08226067,96,1799,66.27451324,44.70588303
16-Apr-2017 16:48:04.510,-0.42092469,6.93657541,7.77842474,0.08226067,95,1732.75,50.98039246,12.15686321
16-Apr-2017 16:48:05.514,-0.42092469,6.93657541,7.77842474,0.08226067,94,1857.75,49.01960754,34.11764526
