Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:35:54.724,-1.45557308,5.02055979,8.58315086,0.04342777,0,698.25,39.60784531,21.56862831
16-Apr-2017 15:35:55.726,-1.60885441,5.21216106,8.62147141,0.05897921,0,703,39.60784531,21.56862831
16-Apr-2017 15:35:56.724,-1.64717472,5.21216106,8.62147141,0.05960232,0,703,39.60784531,21.56862831
16-Apr-2017 15:35:57.723,-1.91541684,5.21216106,8.39155006,0.04473728,0,703.75,39.60784531,21.56862831
16-Apr-2017 15:35:58.723,-1.64717472,5.25048161,8.46819019,0.04846567,0,703,39.60784531,21.1764698
16-Apr-2017 15:35:59.727,-2.5285418,4.71399736,8.16162777,0.01374573,0,702.25,39.60784531,21.1764698
16-Apr-2017 15:36:00.727,-3.06502628,6.01688766,7.35690117,0.03694659,0,702.25,39.60784531,21.56862831
16-Apr-2017 15:36:01.723,-3.52486992,5.86360645,7.39522171,0.04596394,0,701.5,39.60784531,21.56862831
16-Apr-2017 15:36:02.727,-3.40990901,5.82528639,7.43354177,0.0425337,0,701.5,40,21.56862831
16-Apr-2017 15:36:03.724,-2.06869817,5.86360645,8.08498764,0.0586974,0,702.25,40,21.56862831
16-Apr-2017 15:36:04.728,-1.60885441,5.74864578,8.08498764,0.04346412,0,700.75,40,21.56862831
16-Apr-2017 15:36:05.722,-1.03404963,5.32712221,8.27658844,0.02786225,0,701.5,40,21.56862831
16-Apr-2017 15:36:06.725,-1.18733096,5.59536457,8.73643208,0.08346182,0,701.5,39.60784531,21.56862831
16-Apr-2017 15:36:07.726,-0.4975653,5.48040342,7.93170595,0.00306952,0,702.25,40,21.56862831
16-Apr-2017 15:36:08.724,-0.72748721,5.40376282,8.62147141,0.05885357,0,700,39.60784531,21.56862831
16-Apr-2017 15:36:09.730,-0.42092469,5.28880167,8.31490898,0.02444154,0,698.25,40,21.56862831
16-Apr-2017 15:36:10.724,-0.38260436,5.71032524,8.58315086,0.07060379,0,699,39.60784531,21.56862831
16-Apr-2017 15:36:11.723,0.00059875,5.51872396,8.46819019,0.04935139,0,699,40,21.56862831
16-Apr-2017 15:36:12.727,0.00059875,5.78696585,8.23826885,0.04526633,0,700,40,21.56862831
16-Apr-2017 15:36:13.725,0.07723938,5.44208336,8.46819019,0.04513687,0,698.25,40,21.56862831
16-Apr-2017 15:36:14.727,-1.18733096,6.85993481,7.3185811,0.04866296,0,698.25,40,21.56862831
16-Apr-2017 15:36:15.726,1.22684872,5.74864578,8.23826885,0.05063444,0,696.75,40,21.56862831
16-Apr-2017 15:36:16.726,1.76333308,6.05520821,8.00834656,0.05809802,0,702.25,40,21.56862831
16-Apr-2017 15:36:17.726,4.17751265,6.93657541,5.36424494,0.00911444,0,702.25,40,21.56862831
16-Apr-2017 15:36:18.727,4.63735676,6.47673178,5.51752615,0.00676823,0,700.75,40,21.56862831
16-Apr-2017 15:36:19.726,4.48407555,6.32345009,6.05401039,0.02163523,0,700,39.60784531,21.56862831
16-Apr-2017 15:36:20.728,4.17751265,5.86360645,5.86240911,-0.03457117,0,695.25,40,21.56862831
16-Apr-2017 15:36:21.728,4.56071615,6.24680948,5.7091279,-0.0010438,0,700.75,40,21.56862831
16-Apr-2017 15:36:22.725,4.56071615,6.24680948,6.09233093,0.02264661,0,701.5,40,21.56862831
16-Apr-2017 15:36:23.727,3.48774719,6.40009117,6.66713572,0.02593869,0,701.5,40,21.1764698
16-Apr-2017 15:36:24.727,5.09720039,6.17016888,5.6324873,0.01661366,0,699,40,21.56862831
16-Apr-2017 15:36:25.726,4.98223925,6.13184881,5.90072918,0.02420682,0,697.5,40,21.56862831
16-Apr-2017 15:36:26.723,4.86727858,6.28513002,5.82408857,0.02354699,0,696.75,40,21.56862831
16-Apr-2017 15:36:27.727,4.98223925,6.24680948,5.82408857,0.02691394,0,696.75,40,21.56862831
16-Apr-2017 15:36:28.724,4.63735676,6.36177063,5.32592487,-0.01210338,0,698.25,40,21.56862831
16-Apr-2017 15:36:29.723,4.48407555,6.17016888,6.16897154,0.01898968,0,699,40,21.56862831
16-Apr-2017 15:36:30.723,4.3691144,6.09352827,6.55217457,0.03403276,0,699,40,21.1764698
16-Apr-2017 15:36:31.727,4.71399736,6.13184881,6.01569033,0.01782387,0,701.5,40,21.56862831
16-Apr-2017 15:36:32.727,4.67567682,6.17016888,6.09233093,0.02321678,0,699,40,21.56862831
16-Apr-2017 15:36:33.723,4.40743446,6.32345009,5.97736979,0.01329112,0,697.5,40,21.56862831
16-Apr-2017 15:36:34.722,5.13552046,6.05520821,6.05401039,0.03678745,0,699,40,21.56862831
16-Apr-2017 15:36:35.726,4.98223925,6.47673178,5.36424494,0.01540744,0,697.5,39.60784531,21.56862831
16-Apr-2017 15:36:36.727,5.94024706,6.63001299,4.13799477,0.01967782,0,698.25,40,21.56862831
16-Apr-2017 15:36:37.727,6.05520821,6.20848942,4.36791706,0.01291418,0,700.75,40,21.56862831
16-Apr-2017 15:36:38.723,4.71399736,5.44208336,6.85873699,0.03264505,0,700.75,40,21.1764698
16-Apr-2017 15:36:39.727,5.09720039,6.36177063,5.47920609,0.0202418,0,696.75,39.60784531,21.56862831
16-Apr-2017 15:36:40.724,5.55704403,6.13184881,5.86240911,0.0527826,0,700,40,21.56862831
16-Apr-2017 15:36:41.724,4.56071615,6.51505184,5.93904972,0.030788,0,697.5,40,21.56862831
16-Apr-2017 15:36:42.725,4.67567682,7.24313784,3.67815113,-0.0255428,0,696,40,21.56862831
16-Apr-2017 15:36:43.724,5.09720039,7.31977844,4.29127645,0.02799743,0,696,40,21.56862831
16-Apr-2017 15:36:44.724,5.05887985,7.2814579,4.52119827,0.03353041,0,696.75,40,21.56862831
16-Apr-2017 15:36:45.727,4.86727858,7.12817669,4.48287773,0.01044995,0,702.25,40,21.1764698
16-Apr-2017 15:36:46.723,4.63735676,7.08985662,4.75112009,0.00912213,0,698.25,40,21.56862831
16-Apr-2017 15:36:47.726,4.71399736,7.01321602,4.75112009,0.00720936,0,699,40,21.56862831
16-Apr-2017 15:36:48.726,4.67567682,6.93657541,4.8277607,0.00354958,0,695.25,40,21.56862831
16-Apr-2017 15:36:49.726,4.56071615,6.89825487,4.98104191,0.00308257,0,696,40,21.1764698
16-Apr-2017 15:36:50.723,5.21216106,7.05153608,4.48287773,0.02289361,0,696.75,40,21.56862831
16-Apr-2017 15:36:51.722,5.13552046,6.89825487,5.09600258,0.0380047,0,697.5,40,21.56862831
16-Apr-2017 15:36:52.728,5.78696585,7.05153608,3.37158871,0.01036215,0,696,40,21.56862831
16-Apr-2017 15:36:53.725,4.86727858,6.97489548,4.63615894,0.00643843,0,695.25,40,21.56862831
16-Apr-2017 15:36:54.723,5.44208336,7.01321602,3.94639349,0.00928587,0,693.75,40,21.56862831
16-Apr-2017 15:36:55.726,5.40376282,6.7832942,4.0996747,-0.00314468,0,695.25,40,21.56862831
16-Apr-2017 15:36:56.726,5.40376282,6.97489548,4.0230341,0.00749588,0,696.75,40,21.56862831
16-Apr-2017 15:36:57.726,4.40743446,7.39641905,4.63615894,0.01582754,0,701.5,40,21.56862831
16-Apr-2017 15:36:58.723,4.71399736,7.62634087,3.94639349,0.01754814,0,696.75,40,21.56862831
16-Apr-2017 15:36:59.726,4.67567682,7.5880208,3.90807319,0.01105529,0,700.75,40,21.56862831
16-Apr-2017 15:37:00.723,4.94391918,7.66466141,3.98471379,0.03360301,0,695.25,40,21.56862831
16-Apr-2017 15:37:01.727,4.75231743,7.2814579,4.17631531,0.00228465,0,700.75,40,21.56862831
16-Apr-2017 15:37:02.723,5.51872396,7.2048173,3.48654962,0.01005286,0,695.25,40,21.56862831
16-Apr-2017 15:37:03.724,5.173841,7.2814579,3.52486992,-0.00212562,0,699,40,21.56862831
16-Apr-2017 15:37:04.726,5.09720039,7.05153608,4.0230341,-0.00383908,0,699,40,21.1764698
16-Apr-2017 15:37:05.727,4.82895803,7.08985662,4.0996747,-0.01183766,0,696.75,40,21.56862831
16-Apr-2017 15:37:06.727,4.98223925,7.31977844,4.0230341,0.0103932,0,698.25,40,21.56862831
16-Apr-2017 15:37:07.724,5.32712221,7.2814579,3.67815113,0.01217335,0,699,40,21.56862831
16-Apr-2017 15:37:08.726,4.98223925,7.01321602,4.25295591,-0.00274909,0,698.25,39.60784531,21.1764698
16-Apr-2017 15:37:09.727,5.13552046,7.08985662,4.44455767,0.0198186,0,697.5,40,21.56862831
16-Apr-2017 15:37:10.724,5.173841,7.05153608,4.25295591,0.01036048,0,697.5,40,21.56862831
16-Apr-2017 15:37:11.723,5.13552046,7.08985662,4.36791706,0.01630628,0,696.75,40,21.56862831
16-Apr-2017 15:37:12.726,5.09720039,6.82161427,4.86608076,0.0187844,0,696.75,40,21.56862831
16-Apr-2017 15:37:13.724,5.05887985,7.05153608,4.36791706,0.00938886,0,696.75,40,21.56862831
16-Apr-2017 15:37:14.727,4.98223925,7.08985662,4.0996747,-0.00380886,0,695.25,40,21.56862831
16-Apr-2017 15:37:15.728,3.44942689,7.08985662,5.93904972,0.0252195,0,692,40,21.56862831
16-Apr-2017 15:37:16.726,3.06622386,8.20114517,4.0230341,0.00122494,0,695.25,40,21.56862831
16-Apr-2017 15:37:17.727,3.33446598,8.35442734,3.67815113,0.00964481,0,692.75,40,21.56862831
16-Apr-2017 15:37:18.729,3.25782537,8.35442734,3.63983083,0.00551569,0,690.5,40,21.56862831
16-Apr-2017 15:37:19.726,3.41110659,8.27778625,3.75479198,0.00865799,0,692,40,21.56862831
16-Apr-2017 15:37:20.727,3.48774719,8.23946571,3.98471379,0.01741415,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:37:21.723,3.29614568,8.20114517,3.48654962,-0.01244283,0,690.5,40,21.56862831
16-Apr-2017 15:37:22.723,3.33446598,8.20114517,3.75479198,-0.00073099,0,689,40.39215851,21.56862831
16-Apr-2017 15:37:23.723,3.48774719,8.27778625,3.37158871,-0.00297111,0,690.5,40,21.56862831
16-Apr-2017 15:37:24.726,3.48774719,8.16282558,3.75479198,0.00148547,0,689.75,40,21.56862831
16-Apr-2017 15:37:25.725,3.48774719,8.0861845,3.94639349,0.00270212,0,691.25,40,21.56862831
16-Apr-2017 15:37:26.723,3.5643878,8.00954437,4.13799477,0.00721222,0,689,40.39215851,21.56862831
16-Apr-2017 15:37:27.723,3.5643878,7.89458323,4.21463585,0.00094533,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:37:28.723,3.87095022,7.89458323,4.44455767,0.02328593,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:37:29.727,3.87095022,7.89458323,4.36791706,0.0197857,0,696,40.39215851,21.56862831
16-Apr-2017 15:37:30.724,3.75598931,7.62634087,4.40623713,-0.00494015,0,696,40,21.56862831
16-Apr-2017 15:37:31.723,3.25782537,8.27778625,4.06135416,0.01584476,0,696,40,21.56862831
16-Apr-2017 15:37:32.723,3.14286447,8.16282558,3.83143258,-0.00757462,0,692,40,21.56862831
16-Apr-2017 15:37:33.724,3.18118477,8.12450504,4.29127645,0.01016206,0,694.5,40,21.56862831
16-Apr-2017 15:37:34.723,3.33446598,7.97122383,4.71279955,0.02228564,0,698.25,40,21.56862831
16-Apr-2017 15:37:35.723,3.48774719,7.89458323,4.59783888,0.01584047,0,694.5,40,21.56862831
16-Apr-2017 15:37:36.727,3.48774719,8.12450504,3.98471379,0.00757623,0,692.75,40,21.56862831
16-Apr-2017 15:37:37.722,3.79430962,7.54970026,4.8277607,0.01099759,0,699,40,21.56862831
16-Apr-2017 15:37:38.723,4.40743446,7.85626268,2.98838568,-0.01353019,0,696.75,40,21.56862831
16-Apr-2017 15:37:39.723,4.63735676,7.97122383,3.2183075,0.01466209,0,696,40.39215851,21.56862831
16-Apr-2017 15:37:40.724,4.71399736,8.3161068,3.3332684,0.05098146,0,697.5,40,21.56862831
16-Apr-2017 15:37:41.723,4.82895803,7.77962208,3.71647167,0.02633733,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:37:42.723,4.40743446,7.77962208,3.2566278,-0.01097286,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:37:43.728,4.40743446,7.77962208,3.67815113,0.00455958,0,696.75,40.39215851,21.56862831
16-Apr-2017 15:37:44.723,4.3691144,7.89458323,3.2566278,-0.00315446,0,696,40,21.56862831
16-Apr-2017 15:37:45.723,4.90559864,8.16282558,3.14166689,0.0412522,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:37:46.724,4.63735676,7.16649723,4.55951834,0.00548786,0,689,40.39215851,21.56862831
16-Apr-2017 15:37:47.723,3.48774719,6.74497366,6.28393269,0.02372068,0,692.75,40,21.56862831
16-Apr-2017 15:37:48.727,3.48774719,6.09352827,5.82408857,-0.05110693,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:37:49.726,3.87095022,6.55337238,5.82408857,-0.00404894,0,691.25,40,21.56862831
16-Apr-2017 15:37:50.725,2.60637999,6.40009117,7.58682299,0.06510335,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:37:51.726,2.52973938,7.24313784,6.01569033,0.01282448,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:37:52.728,2.56805968,6.97489548,6.66713572,0.03681117,0,696.75,40,21.56862831
16-Apr-2017 15:37:53.725,2.64470029,6.55337238,7.77842474,0.09028262,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:37:54.728,2.41477847,6.47673178,6.55217457,-0.01013458,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:37:55.726,1.76333308,5.67200518,8.12330723,0.04481596,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:37:56.725,1.53341126,5.51872396,8.31490898,0.04823548,0,691.25,40.39215851,21.96078491
16-Apr-2017 15:37:57.727,1.49509096,5.44208336,8.39155006,0.04987127,0,692,40.39215851,21.56862831
16-Apr-2017 15:37:58.726,1.45677066,5.51872396,8.08498764,0.02784222,0,692,40.39215851,21.56862831
16-Apr-2017 15:37:59.726,1.49509096,5.36544228,8.27658844,0.035945,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:00.728,0.9969269,5.55704403,7.62514353,-0.01384908,0,690.5,40.39215851,21.56862831
16-Apr-2017 15:38:01.726,2.18485665,6.66833305,6.70545578,0.00838262,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:02.722,1.76333308,6.59169245,6.97369814,0.02241714,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:03.723,2.0315752,5.78696585,7.58682299,0.01347768,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:38:04.725,0.11555969,7.05153608,8.00834656,0.10677177,0,692,40.39215851,21.56862831
16-Apr-2017 15:38:05.723,0.92028624,7.5880208,6.24561214,0.02519757,0,692,40.39215851,21.56862831
16-Apr-2017 15:38:06.725,1.57173157,6.36177063,7.47186232,0.0320856,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:38:07.723,2.10821605,6.7832942,5.86240911,-0.04215443,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:38:08.727,3.06622386,7.97122383,4.40623713,-0.00136107,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:38:09.722,2.10821605,8.35442734,4.48287773,0.00908506,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:38:10.726,3.41110659,8.50770855,3.67815113,0.02578026,0,694.5,40,21.56862831
16-Apr-2017 15:38:11.725,2.49141908,8.23946571,4.94272137,0.03082961,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:12.723,2.98958302,8.20114517,4.59783888,0.02470094,0,695.25,40,21.56862831
16-Apr-2017 15:38:13.723,2.7979815,8.54602814,3.60151052,0.00644177,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:14.726,1.80165339,9.23579407,4.40623713,0.07816583,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:38:15.724,-1.26397157,7.74130201,6.09233093,0.0314222,0,696.75,40.39215851,21.56862831
16-Apr-2017 15:38:16.723,-2.22197938,8.73762989,4.0230341,0.02538091,0,696.75,40,21.56862831
16-Apr-2017 15:38:17.727,-1.99205744,8.77595043,3.86975288,0.01756746,0,698.25,40,21.56862831
16-Apr-2017 15:38:18.726,-2.10701847,8.66098976,3.63983083,0.00045937,0,697.5,40,21.56862831
16-Apr-2017 15:38:19.727,-1.87709653,8.46938801,4.9044013,0.03483063,0,696,40,21.56862831
16-Apr-2017 15:38:20.726,-1.72381532,7.66466141,6.13065147,0.03481156,0,700,40,21.56862831
16-Apr-2017 15:38:21.727,-2.03037786,7.66466141,5.97736979,0.03119904,0,697.5,40,21.56862831
16-Apr-2017 15:38:22.723,-1.91541684,7.89458323,5.86240911,0.04020673,0,698.25,40,21.56862831
16-Apr-2017 15:38:23.722,-2.14533877,7.62634087,5.90072918,0.02596921,0,697.5,40,21.56862831
16-Apr-2017 15:38:24.723,-2.06869817,7.62634087,6.16897154,0.04089695,0,696.75,40,21.56862831
16-Apr-2017 15:38:25.723,-1.99205744,7.74130201,5.7091279,0.02031928,0,696,40,21.56862831
16-Apr-2017 15:38:26.727,-1.95373714,5.32712221,8.35322952,0.04836863,0,696.75,40,21.56862831
16-Apr-2017 15:38:27.725,-1.41725278,5.40376282,8.50651073,0.05640405,0,693.75,40,21.56862831
16-Apr-2017 15:38:28.726,-4.63615894,1.53341126,13.21990871,0.45559043,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:38:29.727,0.26884094,0.00059875,10.19260406,0.05836278,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:38:30.727,0.30716124,0.00059875,10.38420582,0.0779956,0,692,40.39215851,21.56862831
16-Apr-2017 15:38:31.726,-1.80045593,7.01321602,7.05033875,0.04918772,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:38:32.727,-1.80045593,6.7832942,7.51018238,0.06680697,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:38:33.726,-1.80045593,6.74497366,7.2419405,0.04437476,0,693.75,40,21.56862831
16-Apr-2017 15:38:34.726,3.10454416,3.79430962,9.38787746,0.09860271,0,692,40.39215851,21.96078491
16-Apr-2017 15:38:35.727,1.57173157,1.87829411,9.6561203,0.03448182,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:36.726,1.64837217,1.91661441,9.73276043,0.0440461,0,698.25,40.39215851,21.56862831
16-Apr-2017 15:38:37.727,1.49509096,2.06989574,9.8477211,0.05604035,0,696,40,21.56862831
16-Apr-2017 15:38:38.727,1.45677066,2.22317696,9.61779976,0.03615743,0,700.75,40,21.56862831
16-Apr-2017 15:38:39.727,1.03524721,2.06989574,9.73276043,0.03879005,0,700.75,40,21.56862831
16-Apr-2017 15:38:40.726,1.72501278,2.52973938,9.6561203,0.0516147,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:38:41.726,1.83997381,2.68302059,9.54115868,0.04658061,0,701.5,40,21.56862831
16-Apr-2017 15:38:42.727,1.61005187,2.45309877,9.77108097,0.05897504,0,700,40.39215851,21.56862831
16-Apr-2017 15:38:43.725,1.57173157,2.64470029,9.57947922,0.04462403,0,696,40.39215851,21.96078491
16-Apr-2017 15:38:44.728,1.57173157,2.64470029,9.61779976,0.04834384,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:38:45.727,1.64837217,2.49141908,9.8477211,0.06801778,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:38:46.726,1.64837217,2.64470029,9.69443989,0.05702358,0,698.25,40.39215851,21.56862831
16-Apr-2017 15:38:47.727,1.72501278,2.56805968,9.73276043,0.06003982,0,699,40.39215851,21.56862831
16-Apr-2017 15:38:48.727,1.76333308,2.64470029,9.6561203,0.05527383,0,698.25,40.39215851,21.56862831
16-Apr-2017 15:38:49.727,1.61005187,2.64470029,9.6561203,0.04937381,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:50.728,1.53341126,2.60637999,9.57947922,0.04300064,0,700,40.39215851,21.56862831
16-Apr-2017 15:38:51.726,1.72501278,2.60637999,9.77108097,0.06474882,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:52.727,1.72501278,2.72134089,9.57947922,0.04925674,0,696.75,40.39215851,21.56862831
16-Apr-2017 15:38:53.725,0.76700503,1.57173157,10.23092461,0.07703549,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:54.726,1.26516902,2.0315752,9.92436218,0.05965894,0,696,40.39215851,21.56862831
16-Apr-2017 15:38:55.730,0.72868466,1.64837217,9.88604164,0.04336041,0,696.75,40.39215851,21.56862831
16-Apr-2017 15:38:56.727,0.88196594,3.10454416,9.31123734,0.02355701,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:57.726,0.69036436,3.21950507,10.95901108,0.18546051,0,699,40.39215851,21.56862831
16-Apr-2017 15:38:58.727,2.29981756,3.75598931,9.11963558,0.05135542,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:38:59.729,2.33813787,2.7596612,9.6561203,0.07010275,0,696,40.39215851,21.56862831
16-Apr-2017 15:39:00.727,2.7596612,2.98958302,9.15795612,0.04051393,0,699,40.39215851,21.56862831
16-Apr-2017 15:39:01.727,2.7979815,3.25782537,9.08131504,0.04300779,0,696,40.39215851,21.56862831
16-Apr-2017 15:39:02.727,2.87462211,2.98958302,9.23459625,0.05092484,0,700,40.39215851,21.56862831
16-Apr-2017 15:39:03.727,2.8363018,2.95126271,9.08131504,0.03440934,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:39:04.726,3.48774719,3.14286447,9.15795612,0.06805855,0,699,40.39215851,21.56862831
16-Apr-2017 15:39:05.726,2.8363018,2.49141908,9.23459625,0.03596729,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:39:06.726,2.7596612,2.52973938,9.34955788,0.04562825,0,696,40.39215851,21.56862831
16-Apr-2017 15:39:07.756,2.60637999,2.41477847,9.34955788,0.03856474,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:39:08.726,2.7979815,2.49141908,9.27291679,0.03848439,0,693.75,40.39215851,21.96078491
16-Apr-2017 15:39:09.726,2.7979815,2.26149726,9.42619801,0.04748255,0,696.75,40.39215851,21.56862831
16-Apr-2017 15:39:10.726,3.02790356,2.41477847,9.34955788,0.0505963,0,696,40.39215851,21.56862831
16-Apr-2017 15:39:11.729,2.7979815,2.22317696,9.57947922,0.06123894,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:39:12.728,2.7596612,2.37645817,9.27291679,0.03547841,0,695.25,40.39215851,21.96078491
16-Apr-2017 15:39:13.726,3.18118477,2.72134089,8.96635437,0.0277167,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:39:14.726,-0.95740908,5.48040342,4.48287773,-0.25268573,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:39:15.726,2.60637999,2.98958302,9.23459625,0.04349571,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:39:16.725,2.52973938,2.87462211,9.23459625,0.03806621,0,697.5,40.39215851,21.56862831
16-Apr-2017 15:39:17.726,1.87829411,2.29981756,9.77108097,0.06000966,0,696,40.39215851,21.56862831
16-Apr-2017 15:39:18.727,2.18485665,2.60637999,9.54115868,0.05153733,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:39:19.726,2.10821605,2.41477847,9.80940151,0.07097632,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:39:20.727,2.06989574,2.60637999,9.46451855,0.04169995,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:39:21.727,2.10821605,2.45309877,9.61779976,0.05336636,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:39:22.725,2.26149726,2.64470029,9.42619801,0.04325944,0,695.25,40.39215851,21.56862831
16-Apr-2017 15:39:23.726,2.33813787,2.68302059,9.46451855,0.04973477,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:39:24.728,2.29981756,2.56805968,9.57947922,0.05680722,0,692,40.39215851,21.56862831
16-Apr-2017 15:39:25.726,2.49141908,2.41477847,9.50283909,0.050237,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:39:26.725,2.29981756,2.49141908,9.42619801,0.04014796,0,691.25,40.7843132,21.96078491
16-Apr-2017 15:39:27.727,2.64470029,2.7596612,10.19260406,0.12865752,0,689,40.39215851,21.96078491
16-Apr-2017 15:39:28.726,-0.30596375,8.85259056,3.3332684,-0.01624131,0,691.25,40.39215851,21.96078491
16-Apr-2017 15:39:29.725,2.68302059,6.47673178,6.74377632,0.01059496,0,690.5,40.39215851,21.96078491
16-Apr-2017 15:39:30.723,3.18118477,6.70665359,6.13065147,0.00037146,0,689,40.7843132,21.96078491
16-Apr-2017 15:39:31.726,3.6027081,6.97489548,6.09233093,0.03195208,0,689,40.39215851,21.96078491
16-Apr-2017 15:39:32.725,3.5260675,7.31977844,5.51752615,0.02013868,0,690.5,40.7843132,21.56862831
16-Apr-2017 15:39:33.725,3.5643878,7.5113802,5.09600258,0.0130533,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:39:34.727,2.26149726,8.0861845,4.98104191,0.01418471,0,692,40.39215851,21.56862831
16-Apr-2017 15:39:35.723,1.99325502,7.43473959,6.32225275,0.03438109,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:39:36.725,1.11188781,7.81794262,5.78576851,0.01689631,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:39:37.726,1.64837217,7.2814579,6.36057329,0.0187794,0,692.75,40.39215851,21.96078491
16-Apr-2017 15:39:38.722,1.68669248,7.35809898,6.05401039,0.00540686,0,689.75,40.39215851,21.96078491
16-Apr-2017 15:39:39.723,0.57540345,8.73762989,4.52119827,0.02357405,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:39:40.722,2.60637999,7.08985662,6.09233093,0.00823754,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:39:41.727,3.79430962,7.97122383,4.29127645,0.01960319,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:39:42.725,4.48407555,7.70298147,3.40990901,-0.00820923,0,690.5,40.39215851,21.56862831
16-Apr-2017 15:39:43.729,3.83262992,7.43473959,4.94272137,0.00938767,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:39:44.723,3.71766901,7.5113802,5.09600258,0.01887023,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:39:45.721,3.87095022,7.5880208,4.98104191,0.02488989,0,689.75,40.39215851,21.56862831
Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:39:47.512,4.06255198,7.16649723,5.28760433,0.01684499,0,692.75,40.7843132,21.56862831
16-Apr-2017 15:39:48.511,4.25415325,7.2814579,4.55951834,-0.00375277,0,690.5,40.7843132,21.56862831
16-Apr-2017 15:39:49.515,5.02055979,7.31977844,3.98471379,0.01079381,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:39:50.514,4.63735676,7.2048173,4.48287773,0.00473809,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:39:51.524,4.86727858,7.05153608,4.98104191,0.02928227,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:39:52.524,4.52239561,7.2814579,4.44455767,0.0032354,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:39:53.523,4.59903622,7.2048173,4.75112009,0.01368254,0,690.5,40.39215851,21.56862831
16-Apr-2017 15:39:54.520,4.94391918,7.16649723,4.55951834,0.0208382,0,689.75,40.7843132,21.96078491
16-Apr-2017 15:39:55.516,5.36544228,6.7832942,4.06135416,-0.00700659,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:39:56.517,5.71032524,6.74497366,4.0230341,0.00882298,0,689.75,40.7843132,21.96078491
16-Apr-2017 15:39:57.516,4.82895803,7.77962208,2.75846386,-0.00618106,0,688.25,40.7843132,21.96078491
